quartier_id,quartier_name,commune_name,source,source_url,collected_at
https://databrussels.be/id/monitoringdistrict/38,SAINT-PAUL,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/39,TRANSVAAL,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/4,GARE DE L'OUEST,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/40,CHASSE,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/41,JOURDAN,Saint-Josse-ten-Noode,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/42,QUARTIER EUROPEEN,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/43,HEEMBEEK,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/44,HAREN,Bruxelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/45,GARE DE SCHAERBEEK,Schaerbeek,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/46,AUDERGHEM CENTRE,Ixelles,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/47,WOESTE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/48,JETTE CENTRE,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/49,PARC BAUDOUIN - DIELEGEMBOS,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
https://databrussels.be/id/monitoringdistrict/5,KARREVELD,Molenbeek-Saint-Jean,ibsa,https://opendata.brussels.be/api/explore/v2.1/catalog/datasets/quartiers-du-monitoring-des-quartiers-ibsa-perspective-rbc/exports/csv,2026-07-01T13:02:47+00:00
